contract_version,is_synthetic,source,ingested_at,mine_code,equipment_id,equipment_type,event_type,started_at,ended_at,downtime_hours,failure_mode
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456636,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2024-06-24T14:00:00,2024-06-24T21:42:24.251175,7.71,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456661,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2024-07-24T03:00:00,2024-07-24T22:44:13.307837,19.74,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456687,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2024-08-27T00:00:00,2024-08-27T10:38:48.302476,10.65,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456716,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2024-09-29T15:00:00,2024-09-30T02:00:18.576895,11.01,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456769,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2024-12-10T03:00:00,2024-12-11T11:49:48.911785,32.83,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456855,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2025-04-11T17:00:00,2025-04-12T13:11:41.592481,20.19,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456902,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2025-06-13T02:00:00,2025-06-13T05:24:15.501849,3.4,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456921,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2025-07-06T21:00:00,2025-07-07T12:25:06.834144,15.42,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456938,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2025-07-25T00:00:00,2025-07-25T20:00:21.443167,20.01,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.456984,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2025-09-27T00:00:00,2025-09-27T01:39:49.742014,1.66,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457007,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2025-10-23T04:00:00,2025-10-24T18:26:57.524390,38.45,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457057,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2026-01-01T16:00:00,2026-01-02T02:17:00.019770,10.28,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457097,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2026-02-23T13:00:00,2026-02-23T15:27:05.094390,2.45,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457148,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,breakdown,2026-05-03T03:00:00,2026-05-03T05:27:40.367111,2.46,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457195,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2026-07-07T15:00:00,2026-07-07T22:53:02.932807,7.88,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457240,MOIL-TIR-04,MOIL-TIR-04-CON-01,conveyor,scheduled_maintenance,2026-09-07T10:00:00,2026-09-07T22:28:23.661491,12.47,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457416,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,scheduled_maintenance,2024-05-22T09:00:00,2024-05-22T13:27:38.418715,4.46,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457505,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2024-09-25T01:00:00,2024-09-25T05:29:33.795571,4.49,bearing failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457619,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2025-03-07T14:00:00,2025-03-07T19:07:48.516563,5.13,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457707,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2025-07-09T10:00:00,2025-07-09T17:22:33.871862,7.38,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457717,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2025-07-15T13:00:00,2025-07-16T03:13:45.808185,14.23,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457793,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2025-10-29T03:00:00,2025-10-29T15:04:18.143256,12.07,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457823,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2025-12-04T09:00:00,2025-12-04T17:51:02.815610,8.85,bearing failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457866,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,scheduled_maintenance,2026-02-01T04:00:00,2026-02-01T08:47:06.676168,4.79,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457891,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2026-03-03T04:00:00,2026-03-03T10:20:15.911335,6.34,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.457998,MOIL-TIR-04,MOIL-TIR-04-CRU-02,crusher,breakdown,2026-08-03T01:00:00,2026-08-03T21:42:19.183878,20.71,bearing failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458120,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2024-01-23T06:00:00,2024-01-23T13:40:32.960908,7.68,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458138,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,scheduled_maintenance,2024-02-14T15:00:00,2024-02-15T00:49:49.008325,9.83,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458156,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2024-03-03T18:00:00,2024-03-05T01:43:55.452323,31.73,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458204,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2024-05-08T03:00:00,2024-05-08T11:00:51.686428,8.01,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458218,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,scheduled_maintenance,2024-05-22T19:00:00,2024-05-23T00:25:53.611784,5.43,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458249,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2024-07-01T18:00:00,2024-07-01T21:50:15.045930,3.84,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458265,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,scheduled_maintenance,2024-07-19T13:00:00,2024-07-19T14:47:50.414553,1.8,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458286,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2024-08-13T19:00:00,2024-08-14T12:01:24.364133,17.02,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458368,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2024-12-06T06:00:00,2024-12-07T06:45:10.626835,24.75,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458476,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2025-05-09T05:00:00,2025-05-09T22:08:36.185626,17.14,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458519,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2025-07-04T17:00:00,2025-07-05T05:29:35.995588,12.49,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458529,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2025-07-13T08:00:00,2025-07-13T14:44:48.813521,6.75,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458698,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-03-16T12:00:00,2026-03-17T12:39:46.783798,24.66,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458730,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-04-25T13:00:00,2026-04-26T04:35:54.209511,15.6,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458778,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-06-30T14:00:00,2026-06-30T22:42:16.611929,8.7,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458797,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-07-21T04:00:00,2026-07-21T19:49:35.552978,15.83,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458810,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-08-03T05:00:00,2026-08-05T01:55:34.056157,44.93,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458825,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-08-05T07:00:00,2026-08-05T15:16:24.032607,8.27,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458836,MOIL-TIR-04,MOIL-TIR-04-EXC-03,excavator,breakdown,2026-08-15T15:00:00,2026-08-15T22:57:16.491710,7.95,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.458953,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2024-01-29T01:00:00,2024-01-29T02:58:53.207608,1.98,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459050,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2024-06-15T02:00:00,2024-06-15T09:27:14.197970,7.45,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459073,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2024-07-12T11:00:00,2024-07-12T19:33:23.422173,8.56,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459178,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2024-12-09T04:00:00,2024-12-09T13:44:06.125807,9.74,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459195,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2024-12-28T20:00:00,2024-12-29T21:06:12.941466,25.1,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459368,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2025-09-08T11:00:00,2025-09-08T15:53:08.015945,4.89,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459376,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,scheduled_maintenance,2025-09-15T10:00:00,2025-09-15T12:27:59.735702,2.47,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459452,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,scheduled_maintenance,2025-12-31T00:00:00,2025-12-31T10:05:58.233961,10.1,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459494,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2026-02-22T09:00:00,2026-02-22T15:29:56.289566,6.5,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459565,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2026-06-02T06:00:00,2026-06-02T12:29:56.056446,6.5,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459571,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2026-06-03T16:00:00,2026-06-04T13:08:44.482888,21.15,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459596,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,breakdown,2026-07-01T16:00:00,2026-07-02T00:32:52.243398,8.55,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459650,MOIL-TIR-04,MOIL-TIR-04-EXC-04,excavator,scheduled_maintenance,2026-09-15T10:00:00,2026-09-15T10:45:39.992708,0.76,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459702,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2023-11-24T02:00:00,2023-11-24T08:32:07.080191,6.54,bearing failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459795,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2024-04-05T01:00:00,2024-04-05T13:22:22.772950,12.37,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459805,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2024-04-12T03:00:00,2024-04-12T16:58:33.046871,13.98,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459871,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2024-07-14T20:00:00,2024-07-15T04:29:43.374703,8.5,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459892,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2024-08-08T01:00:00,2024-08-08T08:25:36.326163,7.43,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459915,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2024-09-04T06:00:00,2024-09-04T07:54:11.681742,1.9,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.459922,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2024-09-07T01:00:00,2024-09-07T11:28:45.622529,10.48,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460078,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2025-04-23T20:00:00,2025-04-24T05:49:02.493595,9.82,bearing failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460125,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2025-06-25T13:00:00,2025-06-25T20:45:22.983464,7.76,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460134,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2025-07-03T10:00:00,2025-07-03T13:37:03.202419,3.62,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460147,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2025-07-17T11:00:00,2025-07-17T12:11:20.072279,1.19,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460189,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,breakdown,2025-09-11T21:00:00,2025-09-12T02:55:32.878486,5.93,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460337,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2026-04-16T16:00:00,2026-04-16T23:39:50.397859,7.66,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460351,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2026-05-01T15:00:00,2026-05-01T18:41:41.638185,3.69,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460359,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2026-05-08T13:00:00,2026-05-08T15:26:10.091420,2.44,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460427,MOIL-TIR-04,MOIL-TIR-04-CRU-05,crusher,scheduled_maintenance,2026-08-13T11:00:00,2026-08-13T22:11:12.412854,11.19,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460508,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2023-12-05T13:00:00,2023-12-05T23:30:44.486991,10.51,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460523,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2023-12-21T16:00:00,2023-12-22T02:11:13.532727,10.19,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460585,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,breakdown,2024-03-16T20:00:00,2024-03-17T06:35:05.226312,10.58,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460629,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,breakdown,2024-05-13T11:00:00,2024-05-14T06:00:11.419285,19.0,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460656,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2024-06-17T00:00:00,2024-06-17T12:31:29.841046,12.52,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460668,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,breakdown,2024-06-28T12:00:00,2024-06-28T20:46:48.340011,8.78,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460699,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2024-08-08T09:00:00,2024-08-08T11:36:49.692504,2.61,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460847,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2025-03-12T00:00:00,2025-03-12T16:17:26.882485,16.29,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460908,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,breakdown,2025-06-03T04:00:00,2025-06-03T05:38:05.932409,1.63,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460947,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,breakdown,2025-07-23T17:00:00,2025-07-23T21:05:16.847516,4.09,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460959,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2025-08-03T11:00:00,2025-08-03T15:11:15.857708,4.19,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.460968,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,scheduled_maintenance,2025-08-10T18:00:00,2025-08-10T20:10:58.990273,2.18,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461062,MOIL-DON-05,MOIL-DON-05-EXC-01,excavator,breakdown,2025-12-23T10:00:00,2025-12-23T12:34:20.082612,2.57,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461276,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,breakdown,2023-10-30T02:00:00,2023-10-30T16:23:46.901937,14.4,bucket tooth loss
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461382,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,breakdown,2024-03-30T08:00:00,2024-03-30T15:43:18.199540,7.72,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461517,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2024-10-17T13:00:00,2024-10-17T19:10:47.983690,6.18,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461581,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2025-01-08T17:00:00,2025-01-09T09:42:22.130653,16.71,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461597,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2025-01-26T05:00:00,2025-01-26T06:56:53.557515,1.95,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461609,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2025-02-06T16:00:00,2025-02-06T19:09:39.274963,3.16,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461662,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,breakdown,2025-04-19T04:00:00,2025-04-19T11:04:59.650035,7.08,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461838,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2026-01-01T20:00:00,2026-01-02T01:51:59.954015,5.87,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461930,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,breakdown,2026-05-11T18:00:00,2026-05-12T18:27:11.225875,24.45,engine overheat
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.461969,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2026-07-03T04:00:00,2026-07-03T08:54:04.275387,4.9,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462004,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,scheduled_maintenance,2026-08-18T14:00:00,2026-08-18T18:35:28.209512,4.59,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462012,MOIL-DON-05,MOIL-DON-05-EXC-02,excavator,breakdown,2026-08-23T13:00:00,2026-08-23T17:41:11.670545,4.69,hydraulic leak
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462061,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2023-10-27T02:00:00,2023-10-27T16:44:03.116199,14.73,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462183,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,scheduled_maintenance,2024-04-20T08:00:00,2024-04-20T12:53:52.248845,4.9,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462331,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2024-11-20T06:00:00,2024-11-20T07:45:59.517774,1.77,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462353,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2024-12-16T06:00:00,2024-12-16T21:50:17.752912,15.84,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462364,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,scheduled_maintenance,2024-12-27T11:00:00,2024-12-27T13:55:39.146943,2.93,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462416,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2025-03-06T04:00:00,2025-03-06T06:51:42.880118,2.86,jam
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462515,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,scheduled_maintenance,2025-07-23T04:00:00,2025-07-23T15:47:19.528766,11.79,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462596,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2025-11-02T15:00:00,2025-11-02T19:36:56.863224,4.62,bearing failure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462727,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2026-05-09T01:00:00,2026-05-09T06:54:20.488411,5.91,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462739,MOIL-DON-05,MOIL-DON-05-CRU-03,crusher,breakdown,2026-05-21T15:00:00,2026-05-21T21:02:50.085212,6.05,liner wear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.462891,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,scheduled_maintenance,2023-12-27T05:00:00,2023-12-27T11:49:47.758398,6.83,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463105,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2024-11-04T10:00:00,2024-11-04T15:59:26.574406,5.99,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463147,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,scheduled_maintenance,2024-12-31T20:00:00,2025-01-01T01:09:49.767148,5.16,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463161,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,scheduled_maintenance,2025-01-15T03:00:00,2025-01-15T20:33:15.375522,17.55,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463241,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2025-05-03T16:00:00,2025-05-04T00:23:17.205894,8.39,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463305,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2025-07-28T12:00:00,2025-07-28T15:37:34.062996,3.63,idler seizure
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463491,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2026-04-04T16:00:00,2026-04-05T00:24:23.730692,8.41,misalignment
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463531,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2026-05-28T17:00:00,2026-05-28T18:30:19.367908,1.51,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463576,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2026-07-27T12:00:00,2026-07-28T08:37:22.271901,20.62,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463594,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,breakdown,2026-08-15T11:00:00,2026-08-15T22:08:59.009269,11.15,belt tear
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463611,MOIL-DON-05,MOIL-DON-05-CON-04,conveyor,scheduled_maintenance,2026-09-04T07:00:00,2026-09-04T22:47:42.824946,15.8,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463644,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,breakdown,2023-10-15T00:00:00,2023-10-16T06:02:58.271172,30.05,axle fault
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463753,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,scheduled_maintenance,2024-03-18T17:00:00,2024-03-19T01:34:33.471943,8.58,
1.0.0,True,nakshatra-synthetic-v1,2026-09-25T13:11:44.463801,MOIL-DON-05,MOIL-DON-05-LOA-05,loader,scheduled_maintenance,2024-05-22T14:00:00,2024-05-23T00:02:09.907442,10.04,
