contract_version,is_synthetic,source,ingested_at,borehole_id,from_depth_m,to_depth_m,rock_type,formation,weathering
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684173,MOIL-DON-05-BH-001,57.31,85.85,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684180,MOIL-DON-05-BH-001,85.85,105.62,phyllite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684187,MOIL-DON-05-BH-001,105.62,133.02,manganese ore,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684194,MOIL-DON-05-BH-001,133.02,134.9,gondite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684205,MOIL-DON-05-BH-002,0.0,10.87,quartzite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684212,MOIL-DON-05-BH-002,10.87,25.0,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684221,MOIL-DON-05-BH-002,25.0,42.42,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684228,MOIL-DON-05-BH-002,42.42,56.31,calc-granulite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684235,MOIL-DON-05-BH-002,56.31,82.71,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684242,MOIL-DON-05-BH-002,82.71,103.14,gondite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684249,MOIL-DON-05-BH-002,103.14,114.1,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684256,MOIL-DON-05-BH-003,0.0,32.59,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684263,MOIL-DON-05-BH-003,32.59,47.08,quartzite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684270,MOIL-DON-05-BH-003,47.08,47.6,calc-granulite,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684277,MOIL-DON-05-BH-004,0.0,19.12,mica-schist,Sausar Group / Mansar Formation,fresh
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684284,MOIL-DON-05-BH-004,19.12,31.03,gondite,Sausar Group / Mansar Formation,slightly
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684291,MOIL-DON-05-BH-004,31.03,47.41,calc-granulite,Sausar Group / Mansar Formation,moderately
1.0.0,True,nakshatra-synthetic-v1,2026-09-21T13:00:24.684298,MOIL-DON-05-BH-004,47.41,69.13,phyllite,Sausar Group / Mansar Formation,fresh
